t,HC.f,Taobs,W.f,GR.f,hh,tod_1,tod_2,tod_3
NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-04-06 08:00:00,0.16796163921324864,0.6921296296296295,0.2660550458715596,0.10113636363636364,9,1.0,0.0,0.0
2024-04-06 09:00:00,0.14394174843493318,0.7060185185185185,0.28440366972477066,0.19772727272727272,10,1.0,0.0,0.0
2024-04-06 10:00:00,0.13839186609243884,0.7152777777777777,0.3211009174311926,0.17727272727272728,11,1.0,0.0,0.0
2024-04-06 11:00:00,0.12183101718243572,0.7314814814814815,0.28440366972477066,0.32045454545454544,12,1.0,0.0,0.0
2024-04-06 12:00:00,0.12049904542023707,0.7407407407407407,0.24770642201834858,0.2431818181818182,13,1.0,0.0,0.0
2024-04-06 13:00:00,0.12125382941881632,0.7152777777777777,0.3119266055045871,0.25795454545454544,14,1.0,0.0,0.0
2024-04-06 14:00:00,0.12427296541313322,0.7245370370370369,0.2568807339449541,0.14886363636363636,15,1.0,0.0,0.0
2024-04-06 15:00:00,0.13723749056520002,0.7268518518518517,0.3211009174311926,0.20227272727272727,16,1.0,0.0,0.0
2024-04-06 16:00:00,0.15721706699817964,0.7083333333333334,0.2660550458715596,0.053409090909090906,17,1.0,0.0,0.0
2024-04-06 17:00:00,0.1599698086400568,0.6921296296296295,0.2293577981651376,0.00909090909090909,18,1.0,0.0,0.0
2024-04-06 18:00:00,0.16605247968743062,0.6921296296296295,0.16513761467889906,0.006818181818181818,19,1.0,0.0,0.0
2024-04-06 19:00:00,0.16791724015450873,0.6782407407407406,0.3119266055045871,0.007954545454545454,20,1.0,0.0,0.0
2024-04-06 20:00:00,0.15108999689206584,0.662037037037037,0.20183486238532106,0.006818181818181818,21,1.0,0.0,0.0
2024-04-06 21:00:00,0.13856946232739867,0.6597222222222222,0.17431192660550457,0.006818181818181818,22,1.0,0.0,0.0
2024-04-06 22:00:00,0.12178661812369578,0.6504629629629629,0.15596330275229356,0.006818181818181818,23,1.0,0.0,0.0
2024-04-06 23:00:00,0.11104204590862674,0.6435185185185184,0.11009174311926605,0.006818181818181818,0,1.0,0.0,0.0
2024-04-07 00:00:00,0.10935488167650845,0.6435185185185184,0.14678899082568805,0.006818181818181818,1,1.0,0.0,0.0
2024-04-07 01:00:00,0.11623673578120143,0.6435185185185184,0.2110091743119266,0.006818181818181818,2,1.0,0.0,0.0
2024-04-07 02:00:00,0.12671491364383072,0.6388888888888888,0.2110091743119266,0.006818181818181818,3,1.0,0.0,0.0
2024-04-07 03:00:00,0.15171158371442525,0.6296296296296295,0.2110091743119266,0.005681818181818182,4,1.0,0.0,0.0
2024-04-07 04:00:00,0.19597744527816008,0.6203703703703702,0.2110091743119266,0.005681818181818182,5,1.0,0.0,0.0
2024-04-07 05:00:00,0.24326244283621185,0.6087962962962962,0.17431192660550457,0.005681818181818182,6,1.0,0.0,0.0
2024-04-07 06:00:00,0.2528526395240421,0.6064814814814814,0.1926605504587156,0.01818181818181818,7,1.0,0.0,0.0
2024-04-07 07:00:00,0.22248368334591306,0.6134259259259259,0.2293577981651376,0.060227272727272727,8,1.0,0.0,0.0
2024-04-07 08:00:00,0.1969542245704391,0.6226851851851851,0.24770642201834858,0.14659090909090908,9,1.0,0.0,0.0
2024-04-07 09:00:00,0.16791724015450873,0.6388888888888888,0.2293577981651376,0.23636363636363636,10,1.0,0.0,0.0
2024-04-07 10:00:00,0.15251076677174444,0.6643518518518517,0.2568807339449541,0.3977272727272727,11,1.0,0.0,0.0
2024-04-07 11:00:00,0.14811525995648891,0.6828703703703703,0.28440366972477066,0.43977272727272726,12,1.0,0.0,0.0
2024-04-07 12:00:00,0.14265417573147446,0.6851851851851851,0.28440366972477066,0.36704545454545456,13,1.0,0.0,0.0
2024-04-07 13:00:00,0.14052302091195665,0.6898148148148147,0.3119266055045871,0.4113636363636364,14,1.0,0.0,0.0
2024-04-07 14:00:00,0.13981263597211738,0.6874999999999999,0.3211009174311926,0.30113636363636365,15,1.0,0.0,0.0
2024-04-07 15:00:00,0.15246636771300445,0.6874999999999999,0.2935779816513761,0.2375,16,1.0,0.0,0.0
2024-04-07 16:00:00,0.18545486835679084,0.6805555555555555,0.2201834862385321,0.10681818181818181,17,1.0,0.0,0.0
2024-04-07 17:00:00,0.20654442125826933,0.6504629629629629,0.20183486238532106,0.011363636363636364,18,1.0,0.0,0.0
2024-04-07 18:00:00,0.18962837987834658,0.6342592592592592,0.18348623853211007,0.004545454545454545,19,1.0,0.0,0.0
2024-04-07 19:00:00,0.17386671402566264,0.6319444444444443,0.1926605504587156,0.004545454545454545,20,1.0,0.0,0.0
2024-04-07 20:00:00,0.1530879545353638,0.6388888888888888,0.2293577981651376,0.005681818181818182,21,1.0,0.0,0.0
2024-04-07 21:00:00,0.14296496914265416,0.6458333333333333,0.23853211009174313,0.005681818181818182,22,1.0,0.0,0.0
2024-04-07 22:00:00,0.12458375882431293,0.6458333333333333,0.2201834862385321,0.004545454545454545,23,1.0,0.0,0.0
2024-04-07 23:00:00,0.11037606002752742,0.6435185185185184,0.20183486238532106,0.004545454545454545,0,0.0,1.0,0.0
2024-04-08 00:00:00,0.10451538427385337,0.6435185185185184,0.20183486238532106,0.004545454545454545,1,0.0,1.0,0.0
2024-04-08 01:00:00,0.1065577409758913,0.6481481481481481,0.2110091743119266,0.005681818181818182,2,0.0,1.0,0.0
2024-04-08 02:00:00,0.11126404120232651,0.6527777777777777,0.2568807339449541,0.005681818181818182,3,0.0,1.0,0.0
2024-04-08 03:00:00,0.12032144918527726,0.6458333333333333,0.23853211009174313,0.006818181818181818,4,0.0,1.0,0.0
2024-04-08 04:00:00,0.13785907738755937,0.6435185185185184,0.2568807339449541,0.006818181818181818,5,0.0,1.0,0.0
2024-04-08 05:00:00,0.1533099498290636,0.6412037037037036,0.2660550458715596,0.006818181818181818,6,0.0,1.0,0.0
2024-04-08 06:00:00,0.16458731074901212,0.6435185185185184,0.27522935779816515,0.011363636363636364,7,0.0,1.0,0.0
2024-04-08 07:00:00,0.17439950273054208,0.6458333333333333,0.3027522935779816,0.038636363636363635,8,0.0,1.0,0.0
2024-04-08 08:00:00,0.1801713803667362,0.6527777777777777,0.3027522935779816,0.07386363636363637,9,0.0,1.0,0.0
2024-04-08 09:00:00,0.17808462460595834,0.6666666666666665,0.3211009174311926,0.13522727272727272,10,0.0,1.0,0.0
2024-04-08 10:00:00,0.16356613239799314,0.6805555555555555,0.36697247706422015,0.18295454545454545,11,0.0,1.0,0.0
2024-04-08 11:00:00,0.15779425476179904,0.6967592592592593,0.4036697247706422,0.23068181818181818,12,0.0,1.0,0.0
2024-04-08 12:00:00,0.16063579452115612,0.6967592592592593,0.4128440366972477,0.13522727272727272,13,0.0,1.0,0.0
2024-04-08 13:00:00,0.1706699817963859,0.6921296296296295,0.4587155963302752,0.11477272727272728,14,0.0,1.0,0.0
2024-04-08 14:00:00,0.17004839497402655,0.6805555555555555,0.3853211009174312,0.04772727272727273,15,0.0,1.0,0.0
2024-04-08 15:00:00,0.16760644674332903,0.6759259259259258,0.36697247706422015,0.056818181818181816,16,0.0,1.0,0.0
2024-04-08 16:00:00,0.17071438085512586,0.6805555555555555,0.35779816513761464,0.05113636363636364,17,0.0,1.0,0.0
2024-04-08 17:00:00,0.17564267637526085,0.6782407407407406,0.3119266055045871,0.011363636363636364,18,0.0,1.0,0.0
2024-04-08 18:00:00,0.17648625849131996,0.6759259259259258,0.33944954128440363,0.005681818181818182,19,0.0,1.0,0.0
2024-04-08 19:00:00,0.16627447498113038,0.6666666666666665,0.2935779816513761,0.004545454545454545,20,0.0,1.0,0.0
2024-04-08 20:00:00,0.15934822181769745,0.662037037037037,0.2568807339449541,0.004545454545454545,21,0.0,1.0,0.0
2024-04-08 21:00:00,0.15251076677174444,0.6597222222222222,0.2660550458715596,0.004545454545454545,22,0.0,1.0,0.0
2024-04-08 22:00:00,0.13856946232739867,0.6527777777777777,0.2201834862385321,0.004545454545454545,23,0.0,1.0,0.0
2024-04-08 23:00:00,0.12653731740887092,0.6365740740740741,0.13761467889908258,0.004545454545454545,0,0.0,0.0,1.0
2024-04-09 00:00:00,0.11943346801047817,0.6226851851851851,0.06422018348623854,0.004545454545454545,1,0.0,0.0,1.0
2024-04-09 01:00:00,0.1050925720374728,0.6342592592592592,0.10091743119266053,0.007954545454545454,2,0.0,0.0,1.0
2024-04-09 02:00:00,0.10442658615637347,0.662037037037037,0.11009174311926605,0.007954545454545454,3,0.0,0.0,1.0
2024-04-09 03:00:00,0.11037606002752742,0.6712962962962963,0.10091743119266053,0.007954545454545454,4,0.0,0.0,1.0
2024-04-09 04:00:00,0.12724770234871022,0.6712962962962963,0.10091743119266053,0.006818181818181818,5,0.0,0.0,1.0
2024-04-09 05:00:00,0.13874705856235847,0.6759259259259258,0.09174311926605504,0.007954545454545454,6,0.0,0.0,1.0
2024-04-09 06:00:00,0.1422101851440749,0.6759259259259258,0.10091743119266053,0.00909090909090909,7,0.0,0.0,1.0
2024-04-09 07:00:00,0.15188917994938508,0.6805555555555555,0.14678899082568805,0.023863636363636365,8,0.0,0.0,1.0
2024-04-09 08:00:00,0.15925942370021756,0.6898148148148147,0.18348623853211007,0.03636363636363636,9,0.0,0.0,1.0
2024-04-09 09:00:00,0.15952581805265725,0.699074074074074,0.2293577981651376,0.10113636363636364,10,0.0,0.0,1.0
2024-04-09 10:00:00,0.16001420769879676,0.7106481481481481,0.27522935779816515,0.16363636363636364,11,0.0,0.0,1.0
2024-04-09 11:00:00,0.15095679971584602,0.7222222222222222,0.2935779816513761,0.21818181818181817,12,0.0,0.0,1.0
2024-04-09 12:00:00,0.13688229809528038,0.736111111111111,0.28440366972477066,0.26136363636363635,13,0.0,0.0,1.0
2024-04-09 13:00:00,0.12338498423833413,0.7407407407407407,0.28440366972477066,0.20113636363636364,14,0.0,0.0,1.0
2024-04-09 14:00:00,0.13128801669404608,0.7384259259259258,0.24770642201834858,0.10681818181818181,15,0.0,0.0,1.0
2024-04-09 15:00:00,0.1291124628157883,0.7314814814814815,0.2110091743119266,0.038636363636363635,16,0.0,0.0,1.0
2024-04-09 16:00:00,0.15246636771300445,0.7291666666666666,0.17431192660550457,0.035227272727272725,17,0.0,0.0,1.0
2024-04-09 17:00:00,0.16987079873906674,0.7175925925925926,0.17431192660550457,0.0125,18,0.0,0.0,1.0
2024-04-09 18:00:00,0.1743107046130622,0.6944444444444444,0.20183486238532106,0.004545454545454545,19,0.0,0.0,1.0
2024-04-09 19:00:00,0.1604581982861963,0.6898148148148147,0.2293577981651376,0.004545454545454545,20,0.0,0.0,1.0
2024-04-09 20:00:00,0.1522443724193047,0.6828703703703703,0.2110091743119266,0.004545454545454545,21,0.0,0.0,1.0
2024-04-09 21:00:00,0.13594991786174132,0.6782407407407406,0.2201834862385321,0.004545454545454545,22,0.0,0.0,1.0
2024-04-09 22:00:00,0.12120943036007635,0.6759259259259258,0.2293577981651376,0.004545454545454545,23,0.0,0.0,1.0
2024-04-09 23:00:00,0.1188118811881188,0.6782407407407406,0.2110091743119266,0.003409090909090909,0,1.0,0.0,0.0
2024-04-10 00:00:00,0.12196421435865558,0.6481481481481481,0.09174311926605504,0.003409090909090909,1,1.0,0.0,0.0
2024-04-10 01:00:00,0.1282244816409892,0.6435185185185184,0.08256880733944955,0.004545454545454545,2,1.0,0.0,0.0
2024-04-10 02:00:00,0.13217599786884515,0.6481481481481481,0.14678899082568805,0.004545454545454545,3,1.0,0.0,0.0
2024-04-10 03:00:00,0.1523775695955246,0.6527777777777777,0.13761467889908258,0.004545454545454545,4,1.0,0.0,0.0
2024-04-10 04:00:00,0.19295830928384317,0.6481481481481481,0.15596330275229356,0.004545454545454545,5,1.0,0.0,0.0
2024-04-10 05:00:00,0.24215246636771298,0.6319444444444443,0.15596330275229356,0.004545454545454545,6,1.0,0.0,0.0
2024-04-10 06:00:00,0.24472761177463037,0.6180555555555555,0.07339449541284404,0.014772727272727272,7,1.0,0.0,0.0
2024-04-10 07:00:00,0.19593304621942012,0.6388888888888888,0.11009174311926605,0.09659090909090909,8,1.0,0.0,0.0
2024-04-10 08:00:00,0.1567730764107801,0.6759259259259258,0.11926605504587154,0.2,9,1.0,0.0,0.0
2024-04-10 09:00:00,0.13137681481152597,0.7152777777777777,0.15596330275229356,0.3409090909090909,10,1.0,0.0,0.0
2024-04-10 10:00:00,0.11055365626248723,0.761574074074074,0.17431192660550457,0.425,11,1.0,0.0,0.0
2024-04-10 11:00:00,0.09701194334680104,0.7939814814814814,0.2201834862385321,0.4875,12,1.0,0.0,0.0
2024-04-10 12:00:00,0.09212804688540602,0.8101851851851851,0.2201834862385321,0.4738636363636364,13,1.0,0.0,0.0
2024-04-10 13:00:00,0.0900856901833681,0.8171296296296295,0.2201834862385321,0.42045454545454547,14,1.0,0.0,0.0
2024-04-10 14:00:00,0.09385961017626425,0.8078703703703702,0.23853211009174313,0.32272727272727275,15,1.0,0.0,0.0
2024-04-10 15:00:00,0.10638014474093149,0.7893518518518519,0.24770642201834858,0.2159090909090909,16,1.0,0.0,0.0
2024-04-10 16:00:00,0.1399014340895973,0.7546296296296297,0.2110091743119266,0.0659090909090909,17,1.0,0.0,0.0
2024-04-10 17:00:00,0.16130178040225543,0.7106481481481481,0.17431192660550457,0.00909090909090909,18,1.0,0.0,0.0
2024-04-10 18:00:00,0.16476490698397195,0.7013888888888887,0.17431192660550457,0.004545454545454545,19,1.0,0.0,0.0
2024-04-10 19:00:00,0.1523775695955246,0.6874999999999999,0.13761467889908258,0.004545454545454545,20,1.0,0.0,0.0
2024-04-10 20:00:00,0.14034542467699684,0.6782407407407406,0.14678899082568805,0.004545454545454545,21,1.0,0.0,0.0
2024-04-10 21:00:00,0.12977844869688762,0.6550925925925924,0.09174311926605504,0.004545454545454545,22,1.0,0.0,0.0
2024-04-10 22:00:00,0.10966567508768814,0.6527777777777777,0.11009174311926605,0.005681818181818182,23,1.0,0.0,0.0
2024-04-10 23:00:00,0.10034187275229764,0.662037037037037,0.16513761467889906,0.005681818181818182,0,1.0,0.0,0.0
2024-04-11 00:00:00,0.09705634240554101,0.6851851851851851,0.18348623853211007,0.004545454545454545,1,1.0,0.0,0.0
2024-04-11 01:00:00,0.10487057674377302,0.6759259259259258,0.11926605504587154,0.004545454545454545,2,1.0,0.0,0.0
2024-04-11 02:00:00,0.11659192825112108,0.6643518518518517,0.10091743119266053,0.004545454545454545,3,1.0,0.0,0.0
2024-04-11 03:00:00,0.13324157527860409,0.6458333333333333,0.055045871559633024,0.004545454545454545,4,1.0,0.0,0.0
2024-04-11 04:00:00,0.17457709896550194,0.6087962962962962,0.08256880733944955,0.004545454545454545,5,1.0,0.0,0.0
2024-04-11 05:00:00,0.23180748568130355,0.5972222222222221,0.055045871559633024,0.005681818181818182,6,1.0,0.0,0.0
2024-04-11 06:00:00,0.23513741508680014,0.5972222222222221,0.09174311926605504,0.013636363636363636,7,1.0,0.0,0.0
2024-04-11 07:00:00,0.19335790081250276,0.5833333333333333,0.08256880733944955,0.05909090909090909,8,1.0,0.0,0.0
2024-04-11 08:00:00,0.15885983217155794,0.6134259259259259,0.09174311926605504,0.13522727272727272,9,1.0,0.0,0.0
2024-04-11 09:00:00,0.1422101851440749,0.6458333333333333,0.11009174311926605,0.2761363636363636,10,1.0,0.0,0.0
2024-04-11 10:00:00,0.11765750566087999,0.7013888888888887,0.11009174311926605,0.4011363636363636,11,1.0,0.0,0.0
2024-04-11 11:00:00,0.10091906051591706,0.7708333333333333,0.16513761467889906,0.47045454545454546,12,1.0,0.0,0.0
2024-04-11 12:00:00,0.09119566665186696,0.8009259259259259,0.18348623853211007,0.4556818181818182,13,1.0,0.0,0.0
2024-04-11 13:00:00,0.08520179372197308,0.826388888888889,0.17431192660550457,0.39545454545454545,14,1.0,0.0,0.0
2024-04-11 14:00:00,0.08373662478355459,0.8333333333333333,0.1926605504587156,0.3,15,1.0,0.0,0.0
2024-04-11 15:00:00,0.0905740798295076,0.8194444444444443,0.12844036697247704,0.17954545454545454,16,1.0,0.0,0.0
2024-04-11 16:00:00,0.1183234915419793,0.798611111111111,0.06422018348623854,0.06363636363636363,17,1.0,0.0,0.0
2024-04-11 17:00:00,0.1414554011454957,0.7476851851851851,0.03669724770642202,0.005681818181818182,18,1.0,0.0,0.0
2024-04-11 18:00:00,0.1472272787816898,0.7083333333333334,0.03669724770642202,0.0022727272727272726,19,1.0,0.0,0.0
2024-04-11 19:00:00,0.1425209785552546,0.6944444444444444,0.027522935779816515,0.003409090909090909,20,1.0,0.0,0.0
2024-04-11 20:00:00,0.1343959508058429,0.6759259259259258,0.04587155963302752,0.004545454545454545,21,1.0,0.0,0.0
2024-04-11 21:00:00,0.1277360919948497,0.662037037037037,0.04587155963302752,0.004545454545454545,22,1.0,0.0,0.0
2024-04-11 22:00:00,0.10886649203036894,0.6458333333333333,0.055045871559633024,0.004545454545454545,23,1.0,0.0,0.0
2024-04-11 23:00:00,0.09772232828664032,0.6342592592592592,0.03669724770642202,0.004545454545454545,0,1.0,0.0,0.0
2024-04-12 00:00:00,0.09248323935532567,0.6296296296296295,0.03669724770642202,0.005681818181818182,1,1.0,0.0,0.0
2024-04-12 01:00:00,0.08897571371486923,0.6226851851851851,0.055045871559633024,0.007954545454545454,2,1.0,0.0,0.0
2024-04-12 02:00:00,0.09168405629800648,0.6550925925925924,0.10091743119266053,0.007954545454545454,3,1.0,0.0,0.0
2024-04-12 03:00:00,0.1072681259157306,0.6574074074074073,0.14678899082568805,0.007954545454545454,4,1.0,0.0,0.0
2024-04-12 04:00:00,0.14260977667273456,0.6458333333333333,0.17431192660550457,0.006818181818181818,5,1.0,0.0,0.0
2024-04-12 05:00:00,0.1975314123340585,0.6180555555555555,0.14678899082568805,0.005681818181818182,6,1.0,0.0,0.0
2024-04-12 06:00:00,0.21551303112374015,0.6041666666666666,0.11009174311926605,0.010227272727272727,7,1.0,0.0,0.0
2024-04-12 07:00:00,0.20574523820095011,0.599537037037037,0.07339449541284404,0.05568181818181818,8,1.0,0.0,0.0
2024-04-12 08:00:00,0.18305731918483326,0.6018518518518519,0.055045871559633024,0.0875,9,1.0,0.0,0.0
2024-04-12 09:00:00,0.14367535408249346,0.6319444444444443,0.11926605504587154,0.29659090909090907,10,1.0,0.0,0.0
2024-04-12 10:00:00,0.12396217200195354,0.6828703703703703,0.14678899082568805,0.42159090909090907,11,1.0,0.0,0.0
2024-04-12 11:00:00,0.12023265106779736,0.7152777777777777,0.16513761467889906,0.48068181818181815,12,1.0,0.0,0.0
2024-04-12 12:00:00,0.1109532477911468,0.7337962962962963,0.13761467889908258,0.4636363636363636,13,1.0,0.0,0.0
2024-04-12 13:00:00,0.10864449673666916,0.7453703703703703,0.13761467889908258,0.40795454545454546,14,1.0,0.0,0.0
2024-04-12 14:00:00,0.11463836966656306,0.7476851851851851,0.15596330275229356,0.3215909090909091,15,1.0,0.0,0.0
2024-04-12 15:00:00,0.129378857168228,0.736111111111111,0.17431192660550457,0.19886363636363635,16,1.0,0.0,0.0
2024-04-12 16:00:00,0.16298894463437374,0.7037037037037036,0.12844036697247704,0.07386363636363637,17,1.0,0.0,0.0
2024-04-12 17:00:00,0.1871420325889091,0.6550925925925924,0.10091743119266053,0.007954545454545454,18,1.0,0.0,0.0
2024-04-12 18:00:00,0.18829640811614792,0.6296296296296295,0.08256880733944955,0.003409090909090909,19,1.0,0.0,0.0
2024-04-12 19:00:00,0.1732451272033033,0.6064814814814814,0.08256880733944955,0.003409090909090909,20,1.0,0.0,0.0
2024-04-12 20:00:00,0.16232295875327443,0.5833333333333333,0.10091743119266053,0.003409090909090909,21,1.0,0.0,0.0
2024-04-12 21:00:00,0.14691648537051014,0.5787037037037037,0.09174311926605504,0.003409090909090909,22,1.0,0.0,0.0
2024-04-12 22:00:00,0.12818008258224925,0.5717592592592592,0.10091743119266053,0.003409090909090909,23,1.0,0.0,0.0
2024-04-12 23:00:00,0.11690272166230076,0.5624999999999999,0.11009174311926605,0.003409090909090909,0,1.0,0.0,0.0
2024-04-13 00:00:00,0.12271899835723481,0.5601851851851851,0.12844036697247704,0.004545454545454545,1,1.0,0.0,0.0
2024-04-13 01:00:00,0.12791368822980953,0.5601851851851851,0.11009174311926605,0.004545454545454545,2,1.0,0.0,0.0
2024-04-13 02:00:00,0.1406562180881765,0.5648148148148148,0.11009174311926605,0.004545454545454545,3,1.0,0.0,0.0
2024-04-13 03:00:00,0.15788305287927895,0.5532407407407407,0.10091743119266053,0.004545454545454545,4,1.0,0.0,0.0
2024-04-13 04:00:00,0.2035252852639524,0.5439814814814814,0.09174311926605504,0.004545454545454545,5,1.0,0.0,0.0
2024-04-13 05:00:00,0.25853571904275624,0.5416666666666666,0.04587155963302752,0.004545454545454545,6,1.0,0.0,0.0
2024-04-13 06:00:00,0.2604892776273143,0.5347222222222222,0.027522935779816515,0.011363636363636364,7,1.0,0.0,0.0
2024-04-13 07:00:00,0.21071793277982506,0.5532407407407407,0.04587155963302752,0.0715909090909091,8,1.0,0.0,0.0
2024-04-13 08:00:00,0.1704923855614261,0.6134259259259259,0.11926605504587154,0.17954545454545454,9,1.0,0.0,0.0
2024-04-13 09:00:00,0.16068019357989607,0.6550925925925924,0.20183486238532106,0.1806818181818182,10,1.0,0.0,0.0
2024-04-13 10:00:00,0.1657416862762509,0.6574074074074073,0.18348623853211007,0.11136363636363636,11,1.0,0.0,0.0
2024-04-13 11:00:00,0.1640101229853927,0.6550925925925924,0.15596330275229356,0.09204545454545454,12,1.0,0.0,0.0
2024-04-13 12:00:00,0.15774985570305905,0.6550925925925924,0.11926605504587154,0.08409090909090909,13,1.0,0.0,0.0
2024-04-13 13:00:00,0.16956000532788704,0.6574074074074073,0.09174311926605504,0.07272727272727272,14,1.0,0.0,0.0
2024-04-13 14:00:00,0.16494250321893175,0.6597222222222222,0.07339449541284404,0.05,15,1.0,0.0,0.0
2024-04-13 15:00:00,0.17080317897260577,0.6597222222222222,0.08256880733944955,0.028409090909090908,16,1.0,0.0,0.0
2024-04-13 16:00:00,0.17812902366469832,0.662037037037037,0.06422018348623854,0.014772727272727272,17,1.0,0.0,0.0
2024-04-13 17:00:00,0.1883408071748879,0.6597222222222222,0.04587155963302752,0.007954545454545454,18,1.0,0.0,0.0
2024-04-13 18:00:00,0.17644185943258,0.6597222222222222,0.09174311926605504,0.006818181818181818,19,1.0,0.0,0.0
2024-04-13 19:00:00,0.16760644674332903,0.6597222222222222,0.12844036697247704,0.006818181818181818,20,1.0,0.0,0.0
2024-04-13 20:00:00,0.15357634418150332,0.6597222222222222,0.11009174311926605,0.006818181818181818,21,1.0,0.0,0.0
2024-04-13 21:00:00,0.13785907738755937,0.6597222222222222,0.11926605504587154,0.006818181818181818,22,1.0,0.0,0.0
2024-04-13 22:00:00,0.11552635084136215,0.662037037037037,0.12844036697247704,0.006818181818181818,23,1.0,0.0,0.0
2024-04-13 23:00:00,0.10367180215779424,0.6597222222222222,0.10091743119266053,0.006818181818181818,0,1.0,0.0,0.0
2024-04-14 00:00:00,0.10011987745859786,0.6597222222222222,0.12844036697247704,0.006818181818181818,1,1.0,0.0,0.0
2024-04-14 01:00:00,0.10504817297873285,0.662037037037037,0.16513761467889906,0.006818181818181818,2,1.0,0.0,0.0
2024-04-14 02:00:00,0.10624694756471162,0.6574074074074073,0.18348623853211007,0.006818181818181818,3,1.0,0.0,0.0
2024-04-14 03:00:00,0.11699151977978066,0.6527777777777777,0.15596330275229356,0.006818181818181818,4,1.0,0.0,0.0
2024-04-14 04:00:00,0.15668427829330017,0.6527777777777777,0.13761467889908258,0.006818181818181818,5,1.0,0.0,0.0
2024-04-14 05:00:00,0.20059494738711536,0.6527777777777777,0.11009174311926605,0.006818181818181818,6,1.0,0.0,0.0
2024-04-14 06:00:00,0.21640101229853925,0.6504629629629629,0.11926605504587154,0.007954545454545454,7,1.0,0.0,0.0
2024-04-14 07:00:00,0.20214891444301378,0.6504629629629629,0.11926605504587154,0.014772727272727272,8,1.0,0.0,0.0
2024-04-14 08:00:00,0.19215912622652395,0.6504629629629629,0.13761467889908258,0.04318181818181818,9,1.0,0.0,0.0
2024-04-14 09:00:00,0.17120277050126537,0.6574074074074073,0.14678899082568805,0.10227272727272728,10,1.0,0.0,0.0
2024-04-14 10:00:00,0.1636105314567331,0.6759259259259258,0.23853211009174313,0.16363636363636364,11,1.0,0.0,0.0
2024-04-14 11:00:00,0.15384273853394306,0.6874999999999999,0.23853211009174313,0.19772727272727272,12,1.0,0.0,0.0
2024-04-14 12:00:00,0.15353194512276336,0.6898148148148147,0.2201834862385321,0.1590909090909091,13,1.0,0.0,0.0
2024-04-14 13:00:00,0.1629445455756338,0.6851851851851851,0.18348623853211007,0.0715909090909091,14,1.0,0.0,0.0
2024-04-14 14:00:00,0.16192336722461484,0.6828703703703703,0.17431192660550457,0.060227272727272727,15,1.0,0.0,0.0
2024-04-14 15:00:00,0.16987079873906674,0.6782407407407406,0.17431192660550457,0.035227272727272725,16,1.0,0.0,0.0
2024-04-14 16:00:00,0.17897260578075744,0.6712962962962963,0.15596330275229356,0.014772727272727272,17,1.0,0.0,0.0
2024-04-14 17:00:00,0.18283532389113347,0.662037037037037,0.13761467889908258,0.006818181818181818,18,1.0,0.0,0.0
2024-04-14 18:00:00,0.17328952626204322,0.6550925925925924,0.11926605504587154,0.006818181818181818,19,1.0,0.0,0.0
2024-04-14 19:00:00,0.1585046397016383,0.6550925925925924,0.11009174311926605,0.006818181818181818,20,1.0,0.0,0.0
2024-04-14 20:00:00,0.1478488656040492,0.6527777777777777,0.10091743119266053,0.006818181818181818,21,1.0,0.0,0.0
2024-04-14 21:00:00,0.13759268303511962,0.6504629629629629,0.11009174311926605,0.006818181818181818,22,1.0,0.0,0.0
2024-04-14 22:00:00,0.12112063224259645,0.6458333333333333,0.12844036697247704,0.006818181818181818,23,1.0,0.0,0.0
2024-04-14 23:00:00,0.10815610709052968,0.6435185185185184,0.13761467889908258,0.006818181818181818,0,0.0,1.0,0.0
2024-04-15 00:00:00,0.10482617768503308,0.6412037037037036,0.11009174311926605,0.006818181818181818,1,0.0,1.0,0.0
2024-04-15 01:00:00,0.10424898992141367,0.6412037037037036,0.11009174311926605,0.006818181818181818,2,0.0,1.0,0.0
2024-04-15 02:00:00,0.10598055321227189,0.6388888888888888,0.09174311926605504,0.006818181818181818,3,0.0,1.0,0.0
2024-04-15 03:00:00,0.11268481108200505,0.6388888888888888,0.08256880733944955,0.006818181818181818,4,0.0,1.0,0.0
2024-04-15 04:00:00,0.1386138613861386,0.6388888888888888,0.06422018348623854,0.006818181818181818,5,0.0,1.0,0.0
2024-04-15 05:00:00,0.1527327620654442,0.6388888888888888,0.03669724770642202,0.006818181818181818,6,0.0,1.0,0.0
2024-04-15 06:00:00,0.1595702171113972,0.6412037037037036,0.07339449541284404,0.007954545454545454,7,0.0,1.0,0.0
2024-04-15 07:00:00,0.1687164232118279,0.6435185185185184,0.055045871559633024,0.01818181818181818,8,0.0,1.0,0.0
2024-04-15 08:00:00,0.18021577942547615,0.6481481481481481,0.04587155963302752,0.03977272727272727,9,0.0,1.0,0.0
2024-04-15 09:00:00,0.18150335212893484,0.6597222222222222,0.04587155963302752,0.0625,10,0.0,1.0,0.0
2024-04-15 10:00:00,0.17559827731652086,0.6666666666666665,0.055045871559633024,0.08636363636363636,11,0.0,1.0,0.0
2024-04-15 11:00:00,0.17031478932646626,0.6712962962962963,0.07339449541284404,0.08863636363636364,12,0.0,1.0,0.0
2024-04-15 12:00:00,0.15735026417439948,0.6782407407407406,0.09174311926605504,0.09090909090909091,13,0.0,1.0,0.0
2024-04-15 13:00:00,0.16094658793233582,0.6828703703703703,0.06422018348623854,0.08977272727272727,14,0.0,1.0,0.0
